customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status,total_value,customer_tenure_days
c5075,male,teenager,karachi,2023-08-25,o9075,2024-11-25,subway,pasta,chinese,2,838.32,cash,44,2024-11-24,170,inactive,2,2025-08-14,delayed,1676.64,457
c2567,other,teenager,karachi,2024-10-14,o6567,2024-11-25,mcdonald's,pizza,dessert,2,220.91,cash,10,2025-06-25,5,inactive,4,2024-12-31,cancelled,441.82,254
c6059,male,adult,islamabad,2024-05-29,o10059,2024-11-25,kfc,pizza,chinese,2,1412.68,wallet,48,2025-07-24,220,active,5,2025-07-10,delayed,2825.36,421
c1815,other,teenager,peshawar,2024-11-20,o5815,2024-11-25,pizza hut,sandwich,dessert,5,889.38,card,36,2025-01-11,85,inactive,4,2025-04-22,cancelled,4446.9,52
c1384,female,teenager,karachi,2025-08-14,o5384,2024-11-25,kfc,pasta,italian,5,777.72,card,38,2025-08-18,150,active,2,2025-07-06,delayed,3888.6000000000004,4
c4759,female,teenager,islamabad,2023-11-08,o8759,2024-11-25,kfc,fries,dessert,4,1010.52,wallet,10,2024-09-11,135,active,2,2025-04-17,cancelled,4042.08,308
c5479,male,teenager,peshawar,2024-06-25,o9479,2024-11-26,subway,pizza,italian,3,440.85,wallet,28,2025-07-13,278,active,1,2024-12-25,delivered,1322.5500000000002,383
c2800,female,teenager,karachi,2023-10-13,o6800,2024-11-26,kfc,fries,chinese,4,1078.46,card,6,2025-05-06,475,inactive,5,2025-02-03,cancelled,4313.84,571
c5772,male,teenager,karachi,2023-09-11,o9772,2024-11-26,subway,pizza,chinese,1,406.4,card,36,2024-09-20,202,inactive,3,2025-04-09,delayed,406.4,375
c2462,male,adult,lahore,2025-01-07,o6462,2024-11-26,kfc,pizza,continental,3,590.16,cash,43,2025-06-16,135,active,3,2024-11-07,delivered,1770.48,160
c1038,other,adult,karachi,2024-06-13,o5038,2024-11-26,burger king,pizza,continental,1,415.59,card,35,2025-03-11,363,inactive,3,2025-05-04,cancelled,415.59,271
c6067,female,teenager,karachi,2024-01-25,o10067,2024-11-27,subway,fries,continental,2,802.35,card,50,2024-11-05,430,inactive,5,2024-10-16,delivered,1604.7,285
c5831,male,senior,peshawar,2024-05-18,o9831,2024-11-27,subway,sandwich,continental,1,179.6,wallet,19,2024-09-20,416,active,2,2025-07-15,cancelled,179.6,125
c5687,other,teenager,islamabad,2023-12-06,o9687,2024-11-27,burger king,pasta,fast food,5,942.59,card,42,2025-03-01,457,inactive,3,2025-03-09,delayed,4712.95,451
c1927,female,adult,karachi,2024-03-12,o5927,2024-11-27,pizza hut,fries,dessert,5,1080.45,wallet,47,2024-09-27,132,active,2,2024-11-16,cancelled,5402.25,199
c2265,male,adult,islamabad,2024-03-19,o6265,2024-11-27,burger king,pizza,dessert,4,186.49,wallet,24,2024-12-15,293,inactive,2,2024-08-25,delayed,745.96,271
c4816,female,teenager,lahore,2024-09-22,o8816,2024-11-28,pizza hut,pizza,chinese,3,1276.64,cash,34,2025-03-19,421,active,3,2025-01-10,delivered,3829.92,178
c6769,other,teenager,karachi,2024-02-04,o10769,2024-11-28,kfc,sandwich,chinese,2,730.95,wallet,39,2025-02-19,180,active,1,2025-06-01,delayed,1461.9,381
c5001,female,adult,peshawar,2023-11-24,o9001,2024-11-28,mcdonald's,pizza,chinese,4,1006.48,wallet,9,2025-07-07,486,active,5,2024-09-22,delayed,4025.92,591
c2163,male,adult,peshawar,2023-09-15,o6163,2024-11-28,kfc,sandwich,dessert,1,1298.99,cash,41,2025-01-01,121,inactive,3,2025-03-31,cancelled,1298.99,474
c3631,other,teenager,multan,2025-02-18,o7631,2024-11-28,mcdonald's,fries,chinese,3,1176.35,wallet,16,2025-03-01,107,active,2,2025-07-04,cancelled,3529.0499999999997,11
c4568,male,teenager,karachi,2024-11-28,o8568,2024-11-28,pizza hut,sandwich,continental,3,555.44,cash,29,2025-05-20,13,inactive,4,2024-12-18,cancelled,1666.3200000000002,173
c1253,female,teenager,islamabad,2023-08-23,o5253,2024-11-28,burger king,burger,continental,1,230.9,cash,26,2025-06-21,456,inactive,2,2025-04-22,delivered,230.9,668
c6985,male,adult,karachi,2023-09-10,o10985,2024-11-28,pizza hut,fries,italian,5,967.5,card,1,2024-09-30,469,active,1,2024-08-21,delayed,4837.5,386
c1277,male,adult,peshawar,2024-11-12,o5277,2024-11-28,mcdonald's,sandwich,fast food,2,1408.57,wallet,11,2025-01-11,442,inactive,5,2025-02-15,delivered,2817.14,60
c3190,other,adult,karachi,2023-09-30,o7190,2024-11-29,kfc,pizza,dessert,4,110.77,card,18,2025-08-11,370,active,1,2024-10-20,delayed,443.08,681
c6118,male,teenager,multan,2025-02-18,o10118,2024-11-29,mcdonald's,burger,dessert,5,847.57,cash,48,2025-06-26,71,inactive,2,2025-03-18,cancelled,4237.85,128
c4698,female,teenager,multan,2023-09-15,o8698,2024-11-29,pizza hut,pasta,dessert,2,398.9,card,46,2025-07-07,181,inactive,5,2025-05-15,cancelled,797.8,661
c4672,male,senior,multan,2025-05-23,o8672,2024-11-29,burger king,fries,italian,4,1324.72,cash,32,2025-08-10,298,active,5,2025-06-25,cancelled,5298.88,79
c3299,other,adult,multan,2024-08-25,o7299,2024-11-29,mcdonald's,pasta,italian,5,310.1,cash,45,2025-05-03,352,inactive,3,2025-07-14,delivered,1550.5,251
c6845,male,adult,islamabad,2024-08-29,o10845,2024-11-29,pizza hut,pasta,chinese,3,200.9,cash,22,2025-07-07,116,active,3,2024-09-19,delivered,602.7,312
c1565,male,adult,peshawar,2024-04-01,o5565,2024-11-30,pizza hut,pizza,dessert,4,1362.98,cash,25,2025-08-13,65,active,3,2025-01-16,delayed,5451.92,499
c1330,female,senior,islamabad,2024-11-08,o5330,2024-11-30,burger king,fries,continental,5,116.33,wallet,25,2025-08-06,383,inactive,2,2025-08-14,cancelled,581.65,271
c3750,female,teenager,islamabad,2025-05-08,o7750,2024-11-30,subway,fries,chinese,2,417.65,wallet,43,2025-07-09,286,inactive,1,2025-02-09,cancelled,835.3,62
c6284,female,teenager,karachi,2024-09-18,o10284,2024-11-30,kfc,sandwich,dessert,5,1231.59,cash,27,2025-04-21,130,inactive,5,2025-07-16,delivered,6157.95,215
c3372,female,adult,peshawar,2024-08-08,o7372,2024-11-30,burger king,pizza,continental,3,824.45,wallet,1,2025-04-21,252,active,5,2025-01-18,cancelled,2473.3500000000004,256
c3931,male,senior,karachi,2024-09-02,o7931,2024-11-30,kfc,pizza,chinese,5,241.62,card,35,2024-11-01,111,inactive,2,2025-04-01,delivered,1208.1,60
c2079,female,teenager,islamabad,2024-02-14,o6079,2024-11-30,kfc,sandwich,dessert,2,428.87,card,31,2025-06-24,58,inactive,1,2024-11-16,cancelled,857.74,496
c5417,male,senior,lahore,2023-09-02,o9417,2024-11-30,mcdonald's,sandwich,fast food,3,155.05,card,39,2024-08-24,465,inactive,5,2024-12-20,delayed,465.15000000000003,357
c2312,female,senior,lahore,2024-03-04,o6312,2024-12-01,pizza hut,pasta,chinese,3,636.54,wallet,34,2025-01-07,350,active,4,2025-05-10,delivered,1909.62,309
c4031,other,senior,islamabad,2024-04-19,o8031,2024-12-01,kfc,pasta,dessert,2,925.66,cash,12,2024-10-10,139,inactive,3,2024-10-19,delayed,1851.32,174
c6443,female,adult,lahore,2024-11-19,o10443,2024-12-01,mcdonald's,burger,continental,3,1302.66,cash,8,2025-01-18,252,active,4,2025-01-20,delayed,3907.9800000000005,60
c5247,female,senior,peshawar,2024-03-16,o9247,2024-12-01,subway,burger,continental,4,278.33,wallet,34,2025-05-11,94,active,1,2024-11-05,delivered,1113.32,421
c6516,male,teenager,karachi,2024-01-31,o10516,2024-12-01,burger king,pizza,continental,1,1355.24,card,39,2025-06-19,377,active,5,2024-10-31,delivered,1355.24,505
c5974,male,teenager,peshawar,2024-11-25,o9974,2024-12-02,pizza hut,pasta,continental,1,303.5,cash,17,2025-06-23,226,active,1,2024-09-17,delivered,303.5,210
c6903,male,adult,islamabad,2024-07-12,o10903,2024-12-02,burger king,fries,italian,3,1292.29,cash,42,2025-05-30,226,inactive,5,2025-01-17,delivered,3876.87,322
c4271,other,adult,multan,2024-07-30,o8271,2024-12-02,pizza hut,sandwich,italian,1,596.37,cash,14,2024-11-24,485,inactive,2,2024-12-07,delayed,596.37,117
c4152,other,senior,peshawar,2024-04-27,o8152,2024-12-02,mcdonald's,burger,dessert,1,1160.73,card,21,2025-08-18,494,inactive,4,2024-12-01,delayed,1160.73,478
c1649,female,adult,multan,2024-07-21,o5649,2024-12-02,kfc,burger,dessert,2,997.28,card,26,2024-12-16,176,active,1,2025-05-11,delivered,1994.56,148
c3911,male,teenager,multan,2024-03-24,o7911,2024-12-02,pizza hut,pizza,chinese,1,1232.45,wallet,12,2025-07-19,285,inactive,5,2024-12-16,cancelled,1232.45,482
c3337,other,senior,peshawar,2023-09-07,o7337,2024-12-03,subway,burger,fast food,4,1498.99,card,17,2025-07-20,307,active,5,2025-05-08,delayed,5995.96,682
c2909,male,teenager,lahore,2024-04-11,o6909,2024-12-03,subway,burger,continental,4,966.96,card,11,2024-09-21,360,inactive,4,2025-07-21,cancelled,3867.84,163
c2839,male,teenager,karachi,2023-09-14,o6839,2024-12-03,kfc,pizza,continental,5,1463.8,card,35,2025-05-12,290,inactive,3,2024-10-20,delayed,7319.0,606
c4855,female,senior,karachi,2024-03-02,o8855,2024-12-03,kfc,pizza,continental,4,410.46,wallet,10,2025-04-24,131,inactive,5,2025-07-24,cancelled,1641.84,418
c6959,female,teenager,karachi,2024-05-13,o10959,2024-12-03,subway,sandwich,italian,3,1213.06,card,25,2025-08-20,140,inactive,3,2024-12-15,delayed,3639.18,464
c6415,male,senior,karachi,2024-02-28,o10415,2024-12-04,kfc,pizza,dessert,1,496.14,card,8,2025-04-14,59,active,1,2025-07-22,delayed,496.14,411
c6404,other,senior,lahore,2024-03-02,o10404,2024-12-04,kfc,burger,chinese,5,1261.11,wallet,45,2024-10-28,324,active,1,2025-02-25,delayed,6305.549999999999,240
c3124,male,adult,karachi,2024-12-14,o7124,2024-12-04,subway,pizza,italian,4,532.24,card,32,2025-03-04,264,active,3,2025-06-12,delivered,2128.96,80
c1647,other,adult,islamabad,2023-10-08,o5647,2024-12-04,subway,burger,fast food,2,1073.14,cash,21,2025-03-14,497,active,3,2024-11-09,delayed,2146.28,523
c2807,male,senior,multan,2023-12-01,o6807,2024-12-04,burger king,pasta,italian,3,213.01,cash,7,2025-07-16,384,inactive,5,2024-12-26,delivered,639.03,593
c6058,female,teenager,lahore,2023-09-11,o10058,2024-12-05,subway,burger,fast food,5,273.97,card,31,2025-06-11,43,active,3,2025-05-31,delayed,1369.8500000000001,639
c6812,male,senior,karachi,2024-11-12,o10812,2024-12-05,subway,burger,dessert,4,776.97,wallet,50,2025-02-26,498,active,4,2024-08-22,delivered,3107.88,106
c5992,female,teenager,karachi,2024-08-21,o9992,2024-12-06,burger king,fries,dessert,4,1394.75,card,45,2025-04-29,444,active,3,2025-06-26,delayed,5579.0,251
c4235,other,adult,islamabad,2024-10-03,o8235,2024-12-06,pizza hut,pizza,chinese,1,1228.93,wallet,47,2025-05-25,285,active,4,2024-11-19,cancelled,1228.93,234
c2634,other,teenager,islamabad,2024-04-29,o6634,2024-12-06,kfc,sandwich,italian,3,1351.9,cash,47,2024-09-30,320,active,4,2025-07-04,delivered,4055.7000000000003,154
c6199,other,adult,peshawar,2024-02-24,o10199,2024-12-06,pizza hut,sandwich,continental,4,325.51,card,32,2025-08-15,395,active,5,2024-10-28,delivered,1302.04,538
c4526,male,teenager,multan,2025-04-14,o8526,2024-12-06,pizza hut,burger,fast food,5,514.24,cash,5,2025-07-17,272,active,1,2025-01-06,delivered,2571.2,94
c4920,male,adult,lahore,2023-11-19,o8920,2024-12-07,pizza hut,burger,chinese,4,1102.32,cash,27,2024-10-17,112,active,3,2025-05-02,cancelled,4409.28,333
c5052,other,teenager,lahore,2023-12-27,o9052,2024-12-07,burger king,fries,continental,4,1467.33,card,22,2025-02-06,483,inactive,4,2025-03-31,cancelled,5869.32,407
c5652,female,teenager,multan,2024-04-16,o9652,2024-12-07,burger king,fries,fast food,2,554.07,cash,4,2025-07-25,242,active,3,2024-10-12,cancelled,1108.14,465
c6134,female,senior,islamabad,2024-09-28,o10134,2024-12-07,mcdonald's,pizza,chinese,2,288.54,card,17,2025-03-15,183,inactive,2,2025-05-20,cancelled,577.08,168
c1093,female,senior,lahore,2024-02-17,o5093,2024-12-08,mcdonald's,pizza,italian,3,252.33,wallet,42,2025-01-28,50,inactive,3,2025-08-13,delivered,756.99,346
c1400,male,senior,karachi,2024-05-25,o5400,2024-12-08,pizza hut,pizza,fast food,3,1309.52,card,40,2025-02-08,61,active,1,2024-11-15,cancelled,3928.56,259
c2434,other,adult,lahore,2025-01-01,o6434,2024-12-08,pizza hut,pasta,continental,4,344.17,wallet,24,2025-06-17,5,inactive,3,2025-08-04,delayed,1376.68,167
c2119,other,adult,multan,2024-09-16,o6119,2024-12-09,subway,pasta,chinese,1,464.51,card,49,2024-10-19,32,inactive,5,2025-05-15,delivered,464.51,33
c1024,male,adult,multan,2024-04-02,o5024,2024-12-09,burger king,sandwich,italian,5,458.21,wallet,14,2024-10-06,325,active,3,2025-02-13,delivered,2291.0499999999997,187
c2052,male,teenager,lahore,2025-03-29,o6052,2024-12-09,pizza hut,pizza,fast food,3,1425.05,cash,29,2025-07-06,302,active,1,2024-10-17,delivered,4275.15,99
c2758,female,senior,lahore,2023-11-10,o6758,2024-12-09,pizza hut,pasta,fast food,1,374.06,wallet,38,2024-09-07,269,active,2,2025-03-22,cancelled,374.06,302
c5471,female,adult,peshawar,2024-03-16,o9471,2024-12-09,burger king,pizza,chinese,4,915.05,cash,41,2024-11-30,43,inactive,5,2025-04-01,cancelled,3660.2,259
c5460,male,senior,islamabad,2023-09-20,o9460,2024-12-09,kfc,pasta,continental,2,399.48,cash,34,2024-12-09,8,active,1,2024-12-04,delivered,798.96,446
c6097,male,teenager,islamabad,2024-02-05,o10097,2024-12-09,pizza hut,pizza,continental,4,771.85,card,47,2025-07-28,4,active,2,2025-03-07,cancelled,3087.4,539
c1707,male,senior,peshawar,2023-11-02,o5707,2024-12-09,mcdonald's,pizza,italian,5,368.79,cash,48,2024-12-05,416,active,1,2025-02-24,delivered,1843.95,399
c4392,other,adult,lahore,2025-04-03,o8392,2024-12-09,mcdonald's,pizza,chinese,3,845.0,wallet,42,2025-07-26,381,active,5,2024-09-30,cancelled,2535.0,114
c1621,female,adult,islamabad,2024-02-26,o5621,2024-12-09,subway,sandwich,italian,5,584.62,card,49,2024-10-13,95,active,2,2025-06-10,delayed,2923.1,230
c6596,male,adult,lahore,2024-07-14,o10596,2024-12-10,kfc,pasta,chinese,3,118.44,wallet,6,2024-09-14,461,inactive,1,2025-04-24,delivered,355.32,62
c1782,male,senior,multan,2024-01-04,o5782,2024-12-10,burger king,sandwich,chinese,5,802.75,cash,21,2025-01-23,429,active,1,2024-10-24,delivered,4013.75,385
c2006,male,senior,multan,2024-06-02,o6006,2024-12-10,subway,pasta,dessert,2,108.36,cash,11,2025-03-28,141,active,3,2024-09-20,delivered,216.72,299
c4399,female,adult,multan,2024-08-31,o8399,2024-12-10,pizza hut,sandwich,chinese,5,1371.51,card,43,2024-09-08,194,active,1,2025-01-28,delayed,6857.55,8
c3209,male,senior,multan,2023-12-07,o7209,2024-12-10,mcdonald's,sandwich,italian,1,1358.81,cash,34,2025-03-19,113,inactive,4,2024-10-29,delayed,1358.81,468
c5936,other,teenager,islamabad,2024-09-22,o9936,2024-12-10,burger king,pasta,italian,5,305.79,card,6,2025-03-05,414,active,4,2024-12-21,delivered,1528.95,164
c3812,male,teenager,multan,2024-04-08,o7812,2024-12-11,subway,pasta,fast food,2,1280.51,cash,30,2025-06-19,373,active,5,2024-10-03,cancelled,2561.02,437
c2149,male,adult,karachi,2024-08-10,o6149,2024-12-11,mcdonald's,fries,italian,5,117.4,card,32,2024-09-21,278,active,5,2025-06-16,delivered,587.0,42
c6469,female,senior,islamabad,2023-11-20,o10469,2024-12-11,subway,fries,chinese,1,628.78,cash,3,2025-05-04,404,inactive,4,2025-08-09,delayed,628.78,531
c3051,other,senior,islamabad,2024-08-15,o7051,2024-12-12,mcdonald's,fries,chinese,3,177.31,wallet,26,2024-08-22,120,inactive,4,2025-02-20,delivered,531.9300000000001,7
c2260,other,senior,multan,2023-11-30,o6260,2024-12-12,subway,pizza,italian,2,463.5,cash,4,2025-01-09,377,inactive,1,2025-04-16,cancelled,927.0,406
c2833,other,senior,lahore,2023-11-14,o6833,2024-12-12,kfc,fries,fast food,3,1351.4,card,23,2024-12-25,62,inactive,3,2025-03-23,delivered,4054.2000000000003,407
c6203,male,teenager,peshawar,2024-04-01,o10203,2024-12-12,mcdonald's,pasta,chinese,3,1110.2,wallet,9,2025-01-27,165,active,1,2024-10-30,delayed,3330.6000000000004,301
c3978,other,teenager,lahore,2024-02-21,o7978,2024-12-12,mcdonald's,sandwich,fast food,2,265.32,card,26,2024-11-11,489,inactive,5,2025-03-02,delayed,530.64,264
c4829,male,senior,karachi,2023-10-18,o8829,2024-12-13,burger king,pasta,fast food,3,831.01,card,5,2025-03-14,204,inactive,5,2024-08-22,cancelled,2493.0299999999997,513
c1751,female,senior,peshawar,2024-12-03,o5751,2024-12-13,kfc,pizza,dessert,2,286.63,cash,45,2025-05-01,239,inactive,4,2025-07-24,delayed,573.26,149
c6773,male,teenager,peshawar,2024-01-24,o10773,2024-12-13,subway,pizza,italian,4,1251.89,wallet,34,2025-01-24,37,active,5,2024-08-25,cancelled,5007.56,366
c1736,other,teenager,lahore,2025-02-28,o5736,2024-12-13,burger king,pizza,italian,1,628.89,card,2,2025-06-16,29,inactive,3,2025-07-13,delayed,628.89,108
c4724,female,teenager,multan,2024-10-22,o8724,2024-12-13,mcdonald's,pizza,chinese,3,125.64,cash,6,2024-10-29,216,active,1,2025-01-16,delayed,376.92,7
c3357,female,adult,islamabad,2024-02-18,o7357,2024-12-13,burger king,pizza,fast food,1,411.33,cash,40,2025-02-27,397,inactive,2,2024-11-18,cancelled,411.33,375
c5948,female,senior,multan,2025-06-09,o9948,2024-12-13,subway,pizza,fast food,5,801.8,wallet,42,2025-07-18,27,active,1,2025-06-13,delivered,4009.0,39
c2693,other,teenager,islamabad,2024-03-09,o6693,2024-12-14,burger king,fries,chinese,5,613.37,wallet,22,2025-05-17,234,active,3,2024-09-20,cancelled,3066.85,434
c2997,female,teenager,islamabad,2024-01-21,o6997,2024-12-14,kfc,pizza,italian,1,1427.28,card,50,2025-06-29,112,active,1,2025-04-22,delivered,1427.28,525
c6142,female,adult,karachi,2023-10-21,o10142,2024-12-14,burger king,fries,continental,2,544.11,cash,24,2024-12-14,353,inactive,4,2024-12-12,delayed,1088.22,420
c2019,female,senior,karachi,2023-10-22,o6019,2024-12-15,kfc,pizza,italian,5,221.48,card,18,2024-10-30,354,active,4,2024-10-09,delivered,1107.3999999999999,374
c2808,other,adult,islamabad,2024-03-03,o6808,2024-12-15,subway,sandwich,chinese,2,480.81,wallet,3,2025-05-13,43,active,3,2025-02-08,cancelled,961.62,436
c6765,male,senior,multan,2023-11-08,o10765,2024-12-15,pizza hut,sandwich,italian,5,461.78,wallet,31,2025-05-26,333,inactive,2,2025-06-09,delayed,2308.8999999999996,565
c1568,female,teenager,peshawar,2024-08-20,o5568,2024-12-15,mcdonald's,pasta,fast food,4,773.36,cash,4,2024-09-15,499,active,4,2025-01-28,cancelled,3093.44,26
c1693,male,teenager,karachi,2023-12-17,o5693,2024-12-15,kfc,sandwich,chinese,4,946.6,cash,28,2025-03-16,301,inactive,4,2025-03-03,delivered,3786.4,455
c5634,other,teenager,peshawar,2023-10-18,o9634,2024-12-15,mcdonald's,pizza,fast food,3,616.99,card,13,2024-10-25,236,active,4,2025-07-20,cancelled,1850.97,373
c4432,male,teenager,multan,2023-09-06,o8432,2024-12-16,mcdonald's,burger,italian,4,837.89,cash,34,2024-09-13,275,inactive,3,2025-02-21,delayed,3351.56,373
c6069,male,adult,multan,2024-05-19,o10069,2024-12-16,subway,burger,fast food,4,861.44,cash,5,2024-09-13,245,active,1,2024-10-28,delivered,3445.76,117
c6400,other,teenager,lahore,2024-10-15,o10400,2024-12-16,burger king,pasta,chinese,4,1488.93,cash,45,2024-10-20,461,active,3,2025-05-14,cancelled,5955.72,5
c5921,other,teenager,multan,2024-07-31,o9921,2024-12-16,burger king,burger,fast food,2,228.4,wallet,39,2025-08-11,196,inactive,3,2025-07-17,delayed,456.8,376
c1534,female,adult,peshawar,2025-04-11,o5534,2024-12-17,pizza hut,pasta,continental,1,1310.78,card,50,2025-07-10,148,inactive,5,2025-08-11,cancelled,1310.78,90
c5785,male,senior,peshawar,2023-10-25,o9785,2024-12-17,pizza hut,sandwich,chinese,3,212.07,cash,14,2025-08-13,237,inactive,2,2025-02-12,delayed,636.21,658
c6052,male,teenager,islamabad,2024-01-25,o10052,2024-12-17,pizza hut,fries,chinese,2,154.04,card,49,2024-11-07,58,active,4,2024-11-26,delayed,308.08,287
c5997,female,teenager,peshawar,2025-01-30,o9997,2024-12-18,pizza hut,sandwich,fast food,3,923.52,wallet,9,2025-05-22,95,active,2,2025-08-02,delivered,2770.56,112
c1440,female,adult,lahore,2023-11-10,o5440,2024-12-18,pizza hut,pasta,chinese,5,1101.28,wallet,24,2025-07-27,355,inactive,3,2024-08-25,delivered,5506.4,625
c1938,male,adult,multan,2024-05-22,o5938,2024-12-18,subway,burger,italian,4,568.33,wallet,18,2024-12-10,21,active,3,2024-09-24,cancelled,2273.32,202
c6471,other,senior,islamabad,2023-10-09,o10471,2024-12-18,kfc,fries,fast food,1,1323.48,card,41,2025-04-08,65,active,4,2024-10-07,cancelled,1323.48,547
c2127,female,senior,lahore,2024-09-30,o6127,2024-12-18,mcdonald's,sandwich,italian,5,270.04,card,17,2024-12-20,352,active,1,2025-05-11,delivered,1350.2,81
c2208,female,adult,lahore,2024-04-12,o6208,2024-12-18,kfc,pasta,chinese,1,1093.13,wallet,36,2024-08-28,16,inactive,1,2024-12-14,delivered,1093.13,138
c3176,other,adult,lahore,2025-01-11,o7176,2024-12-18,burger king,sandwich,chinese,1,1486.2,wallet,8,2025-08-03,96,active,5,2025-01-09,delayed,1486.2,204
c3344,male,adult,lahore,2023-09-03,o7344,2024-12-19,pizza hut,pasta,chinese,5,1096.76,wallet,20,2025-08-09,192,inactive,5,2024-08-24,cancelled,5483.8,706
c1572,female,teenager,karachi,2023-09-16,o5572,2024-12-19,pizza hut,pasta,dessert,2,1011.91,wallet,40,2024-11-24,45,active,2,2025-05-03,cancelled,2023.82,435
c4120,female,senior,islamabad,2024-01-02,o8120,2024-12-19,pizza hut,pasta,fast food,4,1368.99,wallet,24,2025-08-19,182,inactive,2,2024-10-24,delivered,5475.96,595
